DeviceID,PeripheralID,Name,MotionType,PositionScale,VelocityScale,AccelerationScale,ForceScale,IsScaleResolutionDependent,
30346,70576,X-MCC4-T8N4 (rev 2/3) Controller + BLQ0695-E01T3A,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30346,70577,X-MCC4-T8N4 (rev 2/3) Controller + LHM100A-T3A-ENG4334,Linear,125984.252,206412.5984,20.64126,1000000,1,
30346,70578,X-MCC4-T8N4 (rev 2/3) Controller + ADR250B-AE53T10A (ADR250B100B Lower Axis),Linear,1000000000,1638400000,163840,1000000,0,
30346,70579,X-MCC4-T8N4 (rev 2/3) Controller + ADR100B-AE53T10A (ADR250B100B Upper Axis),Linear,1000000000,1638400000,163840,1000000,0,
30346,70580,X-MCC4-T8N4 (rev 2/3) Controller + LRT0450HL-E08CT3A,Linear,40000,65536,6.5536,1000000,1,
30346,70581,X-MCC4-T8N4 (rev 2/3) Controller + LRQ100AP-E01T3A,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70582,X-MCC4-T8N4 (rev 2/3) Controller + LSQ025A-E01T3A,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70583,X-MCC4-T8N4 (rev 2/3) Controller + LRQ300BP-DE51N2T10A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30346,70585,X-MCC4-T8N4 (rev 2/3) Controller + LRQ200AL-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70587,X-MCC4-T8N4 (rev 2/3) Controller + VSR40A-T3A-ENG4294,Linear,164041.9948,268766.4042,26.87664,1000000,1,
30346,70588,X-MCC4-T8N4 (rev 2/3) Controller + BLQ0595-E01N2T3A,Linear,3703.703704,6068.148148,0.606815,1000000,1,
30346,70589,X-MCC4-T8N4 (rev 2/3) Controller + ASR120X-T3A-ENG4402 (Upper Axis),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70590,X-MCC4-T8N4 (rev 2/3) Controller + ASR100X-T3A-ENG4402 (Lower Axis),Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70591,X-MCC4-T8N4 (rev 2/3) Controller + Standa 8MRB450-350-60-MEn2,Rotary,6.944444,11.377778,0.001138,1000000,1,
30346,70592,X-MCC4-T8N4 (rev 2/3) Controller + LRT0500HL-AE53N2T10A,Linear,40000,65536,6.5536,1000000,1,
30346,70593,X-MCC4-T8N4 (rev 2/3) Controller + LRT0750HL-AE53N2T10A,Linear,40000,65536,6.5536,1000000,1,
30346,70594,X-MCC4-T8N4 (rev 2/3) Controller + LRT0100AL-E08CT3A-ENG4415,Linear,125984.252,206412.5984,20.64126,1000000,1,
30346,70595,X-MCC4-T8N4 (rev 2/3) Controller + RDQ120C-AE55T12A (Archimedes prototype),Rotary,360000,589824,58.9824,1000000,0,
30346,70597,X-MCC4-T8N4 (rev 2/3) Controller + ASR305B-E0XT3A-ENG4425 (Upper Axis),Linear,100000,163840,16.384,1000000,1,
30346,70598,X-MCC4-T8N4 (rev 2/3) Controller + ASR305B-E0XT3A-ENG4425 (Lower Axis),Linear,100000,163840,16.384,1000000,1,
30346,70599,X-MCC4-T8N4 (rev 2/3) Controller + RSB060AU-E01T3A-ENG4432,Rotary,2.777778,4.551111,0.000455,1000000,1,
30346,70600,X-MCC4-T8N4 (rev 2/3) Controller + ADR130B-AE53T10A (ADR130B100B Lower Axis),Linear,1000000000,1638400000,163840,1000000,0,
30346,70601,X-MCC4-T8N4 (rev 2/3) Controller + ADR100B-AE53T10A (ADR130B100B Upper Axis),Linear,1000000000,1638400000,163840,1000000,0,
30346,70602,X-MCC4-T8N4 (rev 2/3) Controller + LSQ115B-T4A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30346,70603,X-MCC4-T8N4 (rev 2/3) Controller + LSQ250B-T4A,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30346,70604,X-MCC4-T8N4 (rev 2/3) Controller + LRT0870HL-AE53T10A,Linear,40000,65536,6.5536,1000000,1,
30346,70605,X-MCC4-T8N4 (rev 2/3) Controller + NMS17-V2T4-ENG4430,Rotary,0.555556,0.910222,0.000091,1000000,1,
30346,70606,X-MCC4-T8N4 (rev 2/3) Controller + NMS23-E0XT4A-ENG4459,Rotary,0.555556,0.910222,0.000091,1000000,1,
30346,70607,X-MCC4-T8N4 (rev 2/3) Controller + LRQ600HP-E01N2T3A,Linear,80000,131072,13.1072,1000000,1,
30346,70608,X-MCC4-T8N4 (rev 2/3) Controller + NA08A25-V2T4-ENG4443,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70610,X-MCC4-T8N4 (rev 2/3) Controller + LRT0200AL-AE53T10A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30346,70611,X-MCC4-T8N4 (rev 2/3) Controller + LSM200B-V2T4-ENG4493,Linear,82020.99738,134383.2021,13.43832,1000000,1,
30346,70612,X-MCC4-T8N4 (rev 2/3) Controller + LRT0750AL-E08N2T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30346,70614,X-MCC4-T8N4 (rev 2/3) Controller + RSW60C-E03T10A-ENG4507,Rotary,16.666667,27.306667,0.002731,1000000,1,
30346,70615,X-MCC4-T8N4 (rev 2/3) Controller + RST120AK-DE50T10A-ENG4525 (Gimbal),Rotary,100,163.84,0.016384,1000000,1,
30346,70616,X-MCC4-T8N4 (rev 2/3) Controller + LRM025A-E03T4A-ENG4491,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70617,X-MCC4-T8N4 (rev 2/3) Controller + LRM025A-E03T4A-ENG4550,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70618,X-MCC4-T8N4 (rev 2/3) Controller + LSM025A-E03T4A-ENG4551,Linear,328083.9895,537532.8084,53.753281,1000000,1,
30346,70619,X-MCC4-T8N4 (rev 2/3) Controller + LRU1000H25-BE01N2T11A-ENG4571,Linear,20000,32768,3.2768,1000000,1,
30346,70625,X-MCC4-T8N4 (rev 2/3) Controller + LRQ325BP-AE53T10A-ENG4585,Linear,31496.06299,51603.14961,5.160315,1000000,1,
30346,70626,X-MCC4-T8N4 (rev 2/3) Controller + NA11B30-T4A-ENG4520,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70627,X-MCC4-T8N4 (rev 2/3) Controller + LRQ075AL-T3A-ENG4611,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70628,X-MCC4-T8N4 (rev 2/3) Controller + LRQ150AL-T3A-ENG4612,Linear,157480.315,258015.748,25.801575,1000000,1,
30346,70629,X-MCC4-T8N4 (rev 2/3) Controller + LRT1000AL-E08N2T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
30346,88800,X-MCC4-T8N4 (rev 2/3) Controller + CLS-T,Linear,0,0,0,1000000,0,
30346,88801,X-MCC4-T8N4 (rev 2/3) Controller + CLS-E1T,Linear,0,0,0,1000000,0,
30346,88802,X-MCC4-T8N4 (rev 2/3) Controller + CLS-DE1T,Linear,0,0,0,1000000,0,
30346,88803,X-MCC4-T8N4 (rev 2/3) Controller + CLS-DE2T,Linear,0,0,0,1000000,0,
30346,88804,X-MCC4-T8N4 (rev 2/3) Controller + CLS-AET,Linear,0,0,0,1000000,0,
30346,88807,X-MCC4-T8N4 (rev 2/3) Controller + CRS-T,Linear,0,0,0,1000000,0,
30346,88808,X-MCC4-T8N4 (rev 2/3) Controller + CRS-E1T,Linear,0,0,0,1000000,0,
30346,88809,X-MCC4-T8N4 (rev 2/3) Controller + CRS-DE1T,Linear,0,0,0,1000000,0,
30346,88810,X-MCC4-T8N4 (rev 2/3) Controller + CRS-DE2T,Linear,0,0,0,1000000,0,
30346,88811,X-MCC4-T8N4 (rev 2/3) Controller + CRS-AET,Linear,0,0,0,1000000,0,
30346,88812,X-MCC4-T8N4 (rev 2/3) Controller + CLS-E2T,Linear,0,0,0,1000000,0,
30346,88813,X-MCC4-T8N4 (rev 2/3) Controller + CRS-E2T,Linear,0,0,0,1000000,0,
31000,0,E-MCC1 Controller,None,0,0,0,0,0,
31000,43211,E-MCC1 Controller + LHM025A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43221,E-MCC1 Controller + LHM050A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43231,E-MCC1 Controller + LHM100A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43241,E-MCC1 Controller + LHM150A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43251,E-MCC1 Controller + LHM200A-T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43311,E-MCC1 Controller + LHM025A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43321,E-MCC1 Controller + LHM050A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43331,E-MCC1 Controller + LHM100A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43341,E-MCC1 Controller + LHM150A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,43351,E-MCC1 Controller + LHM200A-E03T3,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,46001,E-MCC1 Controller + GLP040B-E03T3,Linear,62992.12598,103206.2992,10.32063,1000000,1,
31000,46034,E-MCC1 Controller + VSR40A-T3,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46035,E-MCC1 Controller + LSM025A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46036,E-MCC1 Controller + LSM050A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46037,E-MCC1 Controller + LSM075A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46038,E-MCC1 Controller + LSM100A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46039,E-MCC1 Controller + LSM150A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46040,E-MCC1 Controller + LSM200A-E03T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46041,E-MCC1 Controller + LSM025B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46042,E-MCC1 Controller + LSM050B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46043,E-MCC1 Controller + LSM075B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46044,E-MCC1 Controller + LSM100B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46045,E-MCC1 Controller + LSM150B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46046,E-MCC1 Controller + LSM200B-E03T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46047,E-MCC1 Controller + LSM025A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46048,E-MCC1 Controller + LSM050A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46049,E-MCC1 Controller + LSM075A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46050,E-MCC1 Controller + LSM100A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46051,E-MCC1 Controller + LSM150A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46052,E-MCC1 Controller + LSM200A-T4 (rev 2),Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46053,E-MCC1 Controller + LSM025B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46054,E-MCC1 Controller + LSM050B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46055,E-MCC1 Controller + LSM075B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46056,E-MCC1 Controller + LSM100B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46057,E-MCC1 Controller + LSM150B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46058,E-MCC1 Controller + LSM200B-T4 (rev 2),Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46204,E-MCC1 Controller + GSM40-T4,Rotary,96.106877,157.461507,0.015746,1000000,1,
31000,46205,E-MCC1 Controller + GSM60-T4,Rotary,138.101627,226.265706,0.022627,1000000,1,
31000,46206,E-MCC1 Controller + GSM40-E03T4,Rotary,96.106877,157.461507,0.015746,1000000,1,
31000,46207,E-MCC1 Controller + GSM60-E03T4,Rotary,138.101627,226.265706,0.022627,1000000,1,
31000,46208,E-MCC1 Controller + LSM025A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46209,E-MCC1 Controller + LSM025B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46210,E-MCC1 Controller + LSM050A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46211,E-MCC1 Controller + LSM050B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46212,E-MCC1 Controller + LSM075A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46213,E-MCC1 Controller + LSM075B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46214,E-MCC1 Controller + LSM100A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46215,E-MCC1 Controller + LSM100B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46216,E-MCC1 Controller + LSM150A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46217,E-MCC1 Controller + LSM150B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46218,E-MCC1 Controller + LSM200A-V1T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46219,E-MCC1 Controller + LSM200B-V1T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46220,E-MCC1 Controller + LSM025A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46221,E-MCC1 Controller + LSM025B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46222,E-MCC1 Controller + LSM050A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46223,E-MCC1 Controller + LSM050B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46224,E-MCC1 Controller + LSM075A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46225,E-MCC1 Controller + LSM075B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46226,E-MCC1 Controller + LSM100A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46227,E-MCC1 Controller + LSM100B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46228,E-MCC1 Controller + LSM150A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46229,E-MCC1 Controller + LSM150B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46230,E-MCC1 Controller + LSM200A-V2T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46231,E-MCC1 Controller + LSM200B-V2T4,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46332,E-MCC1 Controller + LRM025A-T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46333,E-MCC1 Controller + LRM050A-T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46334,E-MCC1 Controller + LRM100A-T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46335,E-MCC1 Controller + LRM150A-T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46336,E-MCC1 Controller + LRM200A-T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46337,E-MCC1 Controller + LRM025B-T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46338,E-MCC1 Controller + LRM050B-T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46339,E-MCC1 Controller + LRM100B-T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46340,E-MCC1 Controller + LRM150B-T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46341,E-MCC1 Controller + LRM200B-T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46342,E-MCC1 Controller + LRM025A-E03T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46343,E-MCC1 Controller + LRM050A-E03T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46344,E-MCC1 Controller + LRM100A-E03T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46345,E-MCC1 Controller + LRM150A-E03T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46346,E-MCC1 Controller + LRM200A-E03T3,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,46347,E-MCC1 Controller + LRM025B-E03T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46348,E-MCC1 Controller + LRM050B-E03T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46349,E-MCC1 Controller + LRM100B-E03T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46350,E-MCC1 Controller + LRM150B-E03T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46351,E-MCC1 Controller + LRM200B-E03T3,Linear,82020.99738,134383.2021,13.43832,1000000,1,
31000,46357,E-MCC1 Controller + LRQ075AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46358,E-MCC1 Controller + LRQ075BL-V1T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46359,E-MCC1 Controller + LRQ075DL-V1T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46360,E-MCC1 Controller + LRQ150AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46361,E-MCC1 Controller + LRQ150BL-V1T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46362,E-MCC1 Controller + LRQ150DL-V1T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46363,E-MCC1 Controller + LRQ300AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46364,E-MCC1 Controller + LRQ300BL-V1T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46365,E-MCC1 Controller + LRQ300DL-V1T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46366,E-MCC1 Controller + LRQ450AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46367,E-MCC1 Controller + LRQ450BL-V1T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46368,E-MCC1 Controller + LRQ450DL-V1T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46369,E-MCC1 Controller + LRQ600AL-V1T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46370,E-MCC1 Controller + LRQ600BL-V1T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46371,E-MCC1 Controller + LRQ600DL-V1T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46372,E-MCC1 Controller + LRQ075AL-V2T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46373,E-MCC1 Controller + LRQ075BL-V2T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46374,E-MCC1 Controller + LRQ075DL-V2T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46375,E-MCC1 Controller + LRQ150AL-V2T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46376,E-MCC1 Controller + LRQ150BL-V2T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46377,E-MCC1 Controller + LRQ150DL-V2T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46378,E-MCC1 Controller + LRQ300AL-V2T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46379,E-MCC1 Controller + LRQ300BL-V2T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46380,E-MCC1 Controller + LRQ300DL-V2T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46381,E-MCC1 Controller + LRQ450AL-V2T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46382,E-MCC1 Controller + LRQ450BL-V2T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46383,E-MCC1 Controller + LRQ450DL-V2T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46384,E-MCC1 Controller + LRQ600AL-V2T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,46385,E-MCC1 Controller + LRQ600BL-V2T4,Linear,31496.06299,51603.14961,5.160315,1000000,1,
31000,46386,E-MCC1 Controller + LRQ600DL-V2T4,Linear,7874.015748,12900.7874,1.290079,1000000,1,
31000,46387,E-MCC1 Controller + RSW60A-V1T4,Rotary,66.666667,109.226667,0.010923,1000000,1,
31000,46388,E-MCC1 Controller + RSW60A-V2T4,Rotary,66.666667,109.226667,0.010923,1000000,1,
31000,46389,E-MCC1 Controller + RSW60C-V1T4,Rotary,16.666667,27.306667,0.002731,1000000,1,
31000,46390,E-MCC1 Controller + RSW60C-V2T4,Rotary,16.666667,27.306667,0.002731,1000000,1,
31000,46391,E-MCC1 Controller + LSA10A-V1T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,46392,E-MCC1 Controller + LSA10A-V2T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,46393,E-MCC1 Controller + LSA25A-V1T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,46394,E-MCC1 Controller + LSA25A-V2T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,46473,E-MCC1 Controller + RSM40B-T4,Rotary,33.333333,54.613333,0.005461,1000000,1,
31000,46474,E-MCC1 Controller + RSM40B-E03T4,Rotary,33.333333,54.613333,0.005461,1000000,1,
31000,46475,E-MCC1 Controller + RSM40B-V1T4,Rotary,33.333333,54.613333,0.005461,1000000,1,
31000,46476,E-MCC1 Controller + RSM40B-V2T4,Rotary,33.333333,54.613333,0.005461,1000000,1,
31000,46477,E-MCC1 Controller + VSR20A-V1T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46478,E-MCC1 Controller + VSR20A-V2T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46479,E-MCC1 Controller + VSR40A-V1T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46480,E-MCC1 Controller + VSR40A-V2T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46481,E-MCC1 Controller + GSM40-V1T4,Rotary,96.106877,157.461507,0.015746,1000000,1,
31000,46482,E-MCC1 Controller + GSM40-V2T4,Rotary,96.106877,157.461507,0.015746,1000000,1,
31000,46483,E-MCC1 Controller + GSM60-V1T4,Rotary,138.101627,226.265706,0.022627,1000000,1,
31000,46484,E-MCC1 Controller + GSM60-V2T4,Rotary,138.101627,226.265706,0.022627,1000000,1,
31000,46651,E-MCC1 Controller + VSR20A-E01T3,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,46657,E-MCC1 Controller + RST120AG-T3,Rotary,100,163.84,0.016384,1000000,1,
31000,46658,E-MCC1 Controller + RST120AG-E03T3,Rotary,100,163.84,0.016384,1000000,1,
31000,48211,E-MCC1 Controller + NA08A16-T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,48212,E-MCC1 Controller + NA08A30-T4,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,48213,E-MCC1 Controller + NA08B16-T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,48214,E-MCC1 Controller + NA08B30-T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,48231,E-MCC1 Controller + NA11B16-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,48232,E-MCC1 Controller + NA11B30-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,48233,E-MCC1 Controller + NA11B60-T4,Linear,157480.315,258015.748,25.801575,1000000,1,
31000,48241,E-MCC1 Controller + NA14B16-T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,48242,E-MCC1 Controller + NA14B30-T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,48243,E-MCC1 Controller + NA14B60-T4,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,48251,E-MCC1 Controller + NA23C60-T4,Linear,78740.15748,129007.874,12.900787,1000000,1,
31000,48252,E-MCC1 Controller + NA34C60-T4,Linear,78740.15748,129007.874,12.900787,1000000,1,
31000,48304,E-MCC1 Controller + RSW60A-T3,Rotary,66.666667,109.226667,0.010923,1000000,1,
31000,48305,E-MCC1 Controller + RSW60C-T3,Rotary,16.666667,27.306667,0.002731,1000000,1,
31000,48308,E-MCC1 Controller + RSW60A-E03T3,Rotary,66.666667,109.226667,0.010923,1000000,1,
31000,48309,E-MCC1 Controller + RSW60C-E03T3,Rotary,16.666667,27.306667,0.002731,1000000,1,
31000,48311,E-MCC1 Controller + RST120AK-T3,Rotary,100,163.84,0.016384,1000000,1,
31000,48312,E-MCC1 Controller + RST120AK-E03T3,Rotary,100,163.84,0.016384,1000000,1,
31000,48330,E-MCC1 Controller + RSB120AU-T3,Rotary,2.777778,4.551111,0.000455,1000000,1,
31000,48331,E-MCC1 Controller + RSB120AD-T3,Rotary,2.777778,4.551111,0.000455,1000000,1,
31000,48332,E-MCC1 Controller + RSB120AU-E01T3,Rotary,2.777778,4.551111,0.000455,1000000,1,
31000,48333,E-MCC1 Controller + RSB120AD-E01T3,Rotary,2.777778,4.551111,0.000455,1000000,1,
31000,48401,E-MCC1 Controller + LAC10A-T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,48402,E-MCC1 Controller + LSA10A-T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,48404,E-MCC1 Controller + LSA25A-T4,Linear,656167.979,1075065.617,107.506562,1000000,1,
31000,48701,E-MCC1 Controller + VSR20A-T3,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,63211,E-MCC1 Controller + LHM025A-T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63221,E-MCC1 Controller + LHM050A-T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63231,E-MCC1 Controller + LHM100A-T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63241,E-MCC1 Controller + LHM150A-T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63251,E-MCC1 Controller + LHM200A-T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63311,E-MCC1 Controller + LHM025A-E03T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63321,E-MCC1 Controller + LHM050A-E03T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63331,E-MCC1 Controller + LHM100A-E03T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63341,E-MCC1 Controller + LHM150A-E03T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,63351,E-MCC1 Controller + LHM200A-E03T3A,Linear,125984.252,206412.5984,20.64126,1000000,1,
31000,66034,E-MCC1 Controller + VSR40A-T3A,Linear,164041.9948,268766.4042,26.87664,1000000,1,
31000,66035,E-MCC1 Controller + LSM025A-E03T4A,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,66036,E-MCC1 Controller + LSM050A-E03T4A,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,66037,E-MCC1 Controller + LSM075A-E03T4A,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,66038,E-MCC1 Controller + LSM100A-E03T4A,Linear,328083.9895,537532.8084,53.753281,1000000,1,
31000,66039,E-MCC1 Controller + LSM150A-E03T4A,Linear,328083.9895,537532.8084,53.753281,1000000,1,
